20000,24,38,41,413,42,43,10,412,650,43,42,422,46,418,1,40,0,40,413,0
20000,60,34,43,412,41,40,10,431,0,0,42,0,44,0,1045,40,0,40,412,0
6000,11,36,42,411,42,43,10,410,0,0,42,0,44,0,1472,41,0,40,412,0
15000,36,37,42,418,43,42,10,412,608,43,42,420,44,418,1218,40,0,40,412,0
10000,11,26,43,412,41,40,10,420,0,0,42,0,44,0,1218,40,0,43,413,0
50000,60,30,42,412,42,40,25,417,625,46,42,413,44,415,1183,40,0,40,411,0
20000,48,53,43,419,42,41,1,404,140,43,42,415,44,414,1284,40,0,40,412,0
15000,12,26,42,410,43,41,10,417,652,42,42,414,41,411,1472,40,0,40,412,0
50000,24,41,41,418,41,40,25,410,0,0,45,0,46,0,457,40,0,40,412,1
40000,60,30,43,417,42,43,1,410,856,47,42,424,42,422,308,40,0,40,414,0
50000,48,36,43,414,42,41,10,412,0,0,42,0,45,0,1472,40,0,40,410,0
30000,60,59,41,417,42,45,10,412,717,43,42,428,44,422,704,40,0,40,412,1
25000,36,48,41,417,43,42,10,412,0,0,42,0,42,0,670,40,0,40,412,0
6000,11,44,41,411,41,40,25,411,128,42,41,411,42,415,144,40,0,40,412,0
30000,60,34,41,414,42,42,10,414,349,42,42,416,42,411,144,40,0,40,419,0
15000,6,24,42,413,41,40,10,412,658,42,42,413,44,413,137,41,0,40,417,0
35000,60,37,41,419,42,42,25,420,0,0,41,0,44,0,485,40,0,40,417,1
40000,60,35,43,414,41,40,1,412,621,43,45,428,46,421,200,40,0,41,414,0
20000,36,30,42,417,41,40,10,412,0,0,42,0,42,0,450,40,0,40,412,0
30000,48,48,41,419,42,41,10,410,0,0,42,0,44,0,485,40,0,40,414,1
30000,36,32,43,412,41,40,10,410,940,46,42,426,44,421,1218,40,0,40,412,0
30000,60,39,41,419,42,43,1,414,0,0,46,0,42,0,597,40,0,40,411,0
50000,48,28,42,411,42,43,10,411,0,0,42,0,44,0,386,41,0,40,411,0
50000,60,41,43,413,43,42,10,412,0,0,48,0,47,0,1045,40,0,40,415,0
30000,36,50,41,415,42,46,10,417,681,43,42,414,42,415,318,41,0,41,416,0
40000,60,46,41,419,42,43,10,420,0,0,42,0,42,0,1405,41,0,40,412,0
50000,60,38,41,419,42,41,10,410,944,46,42,426,44,422,1311,41,0,40,419,1
8000,11,34,42,411,42,42,10,412,0,0,42,0,42,0,1456,40,0,40,412,0
10000,10,26,42,411,41,40,25,412,685,42,42,413,44,418,734,41,0,40,412,0
40000,36,30,43,412,41,40,10,431,0,0,42,0,42,0,1304,40,0,40,414,0
9000,11,31,42,410,41,40,25,411,0,0,42,0,44,0,734,40,0,40,412,0
6000,11,23,43,411,42,42,10,412,0,0,42,0,42,0,137,41,0,40,412,0
35000,60,27,43,410,41,40,10,412,625,44,42,412,41,419,447,41,0,41,412,0
50000,60,31,41,418,42,40,25,410,0,0,42,0,46,0,162,40,0,40,419,0
10000,24,28,42,415,41,40,10,412,0,0,42,0,44,0,1311,40,0,40,412,0
10000,12,23,42,414,41,40,10,412,0,0,42,0,41,0,1472,40,0,40,413,0
7000,11,31,41,411,43,41,10,420,470,42,42,414,42,416,78,41,0,40,412,0
5000,11,31,41,411,43,41,10,420,470,42,42,414,42,416,78,41,0,40,412,0
20000,12,25,42,410,41,40,10,411,94,42,42,415,44,416,153,40,0,41,412,0
50000,60,32,43,413,41,40,10,420,0,0,42,0,46,0,153,40,0,40,412,0
22000,24,35,43,415,42,42,25,410,752,46,42,424,46,417,594,40,0,40,419,0
50000,60,50,43,412,42,41,10,410,858,45,49,420,44,422,1409,40,0,40,419,0
37000,60,30,43,412,42,41,1,411,56,43,42,421,42,417,1218,40,0,40,410,0
30000,60,32,43,413,42,41,10,404,0,0,42,0,42,0,1342,41,0,40,412,0
50000,36,42,43,414,42,44,25,420,0,0,49,0,44,0,594,41,0,40,410,0
50000,60,27,41,410,42,41,10,417,644,42,42,418,44,412,1157,40,0,40,412,0
30000,60,39,43,417,42,43,10,412,707,45,42,419,46,415,1099,40,0,40,413,0
5000,11,28,41,413,41,40,25,412,0,0,42,0,46,0,1220,40,0,40,412,0
22000,36,42,43,419,42,40,10,411,145,43,42,427,46,421,1281,41,0,40,412,1
35000,48,30,41,418,42,44,25,411,67,43,42,423,42,419,227,40,0,40,412,0
35000,48,30,41,418,42,44,25,411,0,0,42,0,42,0,227,40,0,40,412,0
25000,60,62,43,418,44,41,10,412,572,44,42,416,44,421,1311,41,0,40,412,0
40000,48,26,41,416,42,40,10,412,484,43,42,421,42,417,1099,41,0,40,412,0
50000,60,43,43,417,43,40,10,412,0,0,42,0,44,0,1344,40,0,40,414,0
15000,36,45,43,414,43,42,10,404,138,44,42,417,42,418,466,41,0,41,412,0
40000,48,65,41,419,42,42,10,404,132,43,46,428,42,422,1218,40,0,40,412,0
50000,60,30,43,410,41,40,10,412,620,42,42,412,41,420,466,40,0,41,412,0
8000,11,35,42,417,41,40,10,404,136,44,42,415,44,416,1311,40,0,40,417,0
15000,36,27,42,412,41,40,10,431,2,43,42,413,46,413,222,40,0,41,417,0
10000,12,58,41,413,43,43,10,412,704,47,42,423,44,416,1057,41,0,40,411,0
18000,60,36,43,413,41,40,1,410,829,43,42,416,46,414,1472,41,0,40,414,1
20000,24,43,41,419,42,42,1,412,648,42,47,423,41,411,1297,41,0,40,418,0
5000,6,22,43,411,42,41,10,410,976,43,42,416,42,416,1304,40,0,40,412,0
5000,6,24,43,411,42,41,10,410,976,43,42,416,43,416,1304,41,0,40,412,0
5000,11,59,41,416,42,42,10,414,346,46,42,419,44,413,466,40,0,40,413,0
30000,60,26,41,418,41,40,10,410,922,46,42,428,46,418,153,40,0,40,414,0
50000,60,28,42,414,41,40,25,412,685,42,42,414,44,417,734,40,0,40,412,0
22000,12,32,41,413,42,42,10,431,0,0,42,0,44,0,246,41,0,40,412,0
11000,24,31,42,412,41,40,25,410,983,46,42,413,41,418,149,41,0,40,419,0
10000,36,34,43,411,41,40,25,410,0,0,41,0,44,0,1472,40,0,40,412,1
15000,60,23,43,411,41,40,10,411,0,0,42,0,41,0,1287,40,0,41,412,0
50000,60,35,41,415,43,42,1,417,643,43,42,416,41,419,184,41,0,40,415,0
50000,36,27,41,413,41,40,25,420,0,0,42,0,45,0,1064,41,0,40,411,0
50000,60,29,41,416,42,40,10,420,435,44,42,421,47,414,1311,40,0,40,411,1
10000,12,49,41,415,43,41,25,404,140,43,42,421,44,420,485,41,0,42,412,0
30000,60,58,41,412,42,41,10,431,0,0,42,0,41,0,1311,41,0,40,418,0
30000,60,43,41,419,42,46,25,412,631,43,42,420,42,413,46,40,0,40,414,0
50000,60,42,43,419,42,40,25,411,4,42,45,424,47,416,137,40,0,40,415,0
40000,36,35,43,416,42,44,1,412,612,43,47,416,41,422,1477,40,0,40,419,0
50000,60,42,41,419,42,43,10,420,576,46,42,420,44,419,149,40,0,40,411,1
7000,11,27,43,412,41,40,10,412,0,0,42,0,41,0,1285,40,0,40,419,0
18000,60,30,42,411,41,40,25,410,960,43,42,423,47,422,1157,40,0,40,412,0
10000,24,28,42,415,41,40,10,412,0,0,42,0,44,0,1311,40,0,40,412,0
11000,12,25,43,413,41,40,10,411,98,43,42,416,45,418,1284,41,0,40,420,0
50000,60,32,43,415,42,43,25,431,13,46,42,425,44,415,594,41,0,43,411,0
20000,48,25,41,413,42,42,10,410,0,0,42,0,42,0,83,41,0,40,412,0
10000,48,35,43,418,42,42,1,410,861,42,42,422,44,422,269,40,0,40,417,0
20000,36,32,43,414,41,40,10,411,138,46,42,414,42,421,1288,40,0,40,412,0
10000,24,28,42,412,41,40,10,412,0,0,42,0,42,0,471,40,0,40,412,0
50000,60,52,41,418,42,43,25,410,936,46,42,428,46,422,321,40,0,40,411,0
48000,48,24,41,411,41,40,10,410,0,0,42,0,43,0,594,40,0,40,410,0
12000,36,33,43,414,43,43,25,412,638,43,45,417,42,421,471,41,0,40,412,0
5000,11,39,42,413,41,40,25,404,7,48,42,419,41,418,1472,40,0,40,412,0
20000,24,44,43,418,43,42,25,411,0,0,42,0,44,0,812,41,0,40,412,0
5000,11,27,43,410,41,40,10,412,0,0,42,0,44,0,1311,40,0,40,419,0
50000,60,30,42,413,41,40,25,454,97,42,42,416,44,412,1456,40,0,40,416,0
50000,60,40,41,419,42,43,25,420,615,45,42,425,44,416,356,40,0,40,419,0
10000,12,41,43,412,41,40,25,431,44,46,42,412,42,414,1472,41,0,41,412,0
20000,24,41,41,416,43,42,10,454,0,0,42,0,44,0,153,41,0,40,416,0
10000,10,23,42,411,41,40,10,404,0,0,42,0,41,0,50,40,0,40,411,0
30000,60,30,41,416,42,44,10,410,0,0,42,0,42,0,224,40,0,40,417,0
50000,60,40,41,419,42,42,1,404,129,43,42,424,44,415,594,41,0,40,412,1
20000,36,31,42,411,41,40,10,431,0,0,42,0,44,0,144,40,0,40,417,0
25000,48,36,42,419,41,40,10,410,952,43,42,413,42,420,1064,40,0,40,412,1
30000,36,28,42,414,41,40,10,412,0,0,42,0,44,0,734,41,0,40,417,0
50000,60,40,41,419,42,43,25,420,615,45,42,425,44,416,356,40,0,40,419,1
15000,48,23,42,411,41,40,25,431,0,0,41,0,42,0,722,41,0,40,413,0
5000,10,23,42,413,41,40,10,420,0,0,41,0,42,0,153,40,0,40,419,0
10000,12,38,41,412,41,40,10,420,442,44,42,413,41,420,1284,41,0,40,412,0
50000,48,34,42,410,41,41,1,412,673,44,45,415,41,418,466,40,0,40,415,0
25000,48,42,41,416,41,41,25,411,5,45,42,423,45,417,114,40,0,40,413,0
10000,48,25,42,411,41,40,10,414,0,0,42,0,41,0,153,40,0,40,419,1
50000,48,54,41,419,42,41,1,404,279,47,42,425,46,422,1285,41,0,40,412,0
50000,60,44,43,413,42,42,10,411,0,0,42,0,44,0,308,40,0,40,412,1
50000,60,31,43,411,42,42,10,411,26,42,42,428,47,419,1472,40,0,40,412,1
27000,48,41,41,419,42,43,10,410,916,47,42,428,44,420,1043,41,0,40,413,0
10000,12,24,42,412,41,40,10,412,516,42,42,416,44,417,269,41,0,41,418,0
20000,36,28,43,413,42,40,10,411,0,0,42,0,42,0,1248,40,0,40,419,0
50000,60,55,41,410,42,42,10,412,719,43,47,410,41,410,160,41,0,40,412,0
15000,24,32,43,414,41,40,25,412,0,0,42,0,42,0,471,41,0,40,418,0
50000,60,22,42,411,42,41,25,412,612,42,41,413,41,410,1064,40,0,40,411,0
15000,24,32,43,414,41,40,25,412,0,0,42,0,42,0,471,41,0,40,418,0
15000,48,35,43,418,42,42,1,410,0,0,42,0,44,0,269,40,0,40,419,0
50000,24,49,41,418,42,45,10,431,8,43,45,428,46,413,485,40,0,42,415,0
12000,36,27,43,411,41,40,10,412,0,0,42,0,44,0,864,40,0,41,412,0
10000,36,28,43,410,41,40,10,412,0,0,42,0,41,0,864,41,0,40,412,0
30000,36,30,42,415,41,40,25,411,136,42,49,421,44,420,370,40,0,40,411,0
15000,60,35,42,415,42,41,1,412,0,0,42,0,42,0,153,40,0,40,412,0
20000,60,41,43,419,42,42,25,412,0,0,42,0,46,0,761,40,0,40,410,1
50000,60,56,43,419,42,42,1,420,0,0,45,0,44,0,153,40,0,42,412,0
24000,24,32,43,418,42,40,10,404,120,46,42,418,44,419,1311,40,0,40,415,0
45000,48,31,42,410,41,40,10,420,455,42,42,415,44,417,312,40,0,41,410,0
12000,60,33,41,415,42,42,10,410,946,43,42,419,42,420,1502,41,0,40,412,0
50000,60,55,41,419,43,41,25,414,369,47,48,428,47,421,594,41,0,40,412,0
20000,36,30,43,412,42,42,10,410,797,43,45,416,44,415,594,41,0,40,413,0
30000,48,30,42,412,42,42,10,410,797,43,45,418,44,415,594,41,0,40,413,0
50000,60,40,41,411,42,42,25,410,831,42,42,413,41,417,536,40,0,41,412,0
15000,60,35,42,415,42,41,1,412,0,0,42,0,42,0,153,40,0,40,412,1
40000,60,33,41,410,42,42,25,410,831,46,43,410,41,415,536,41,0,41,416,0
50000,60,52,41,418,42,43,25,410,936,46,42,428,46,422,321,40,0,40,411,1
50000,60,39,43,413,43,42,10,413,146,45,42,416,44,411,1287,40,0,40,412,0
25000,24,38,43,411,42,42,25,411,138,43,42,414,44,422,1292,40,0,43,413,0
15000,60,48,41,419,42,42,25,452,173,43,42,424,42,417,1063,41,0,40,419,0
7000,6,32,43,416,41,40,10,413,70,44,41,414,41,415,594,41,0,41,412,0
50000,12,22,42,410,41,40,10,410,0,0,45,0,42,0,1311,41,0,40,415,0
50000,60,53,43,418,41,41,10,412,540,43,42,414,44,420,137,40,0,40,411,0
50000,48,37,41,415,42,45,10,411,0,0,42,0,44,0,1498,40,0,40,412,0
50000,12,23,42,414,41,40,25,420,0,0,42,0,45,0,594,40,0,40,415,0
10000,24,28,42,414,41,40,25,414,0,0,42,0,44,0,185,40,0,40,412,0
25000,60,46,41,418,43,42,10,420,416,46,42,421,44,413,356,40,0,40,414,0
50000,60,29,42,419,41,40,10,412,0,0,42,0,41,0,240,41,0,40,412,1
30000,60,36,42,418,41,40,25,411,104,46,42,416,42,416,471,41,0,40,419,0
5000,11,55,41,419,42,43,10,410,624,43,42,428,42,422,312,40,0,40,418,0
12000,24,29,43,413,41,40,10,412,0,0,42,0,41,0,144,40,0,40,410,0
25000,36,37,43,411,43,42,10,412,749,43,42,412,41,422,1064,41,0,42,412,0
30000,48,40,43,413,42,43,25,411,0,0,42,0,44,0,672,40,0,40,413,0
50000,60,35,42,415,41,40,25,410,35,41,42,413,42,413,325,40,0,40,411,0
50000,60,34,43,417,42,40,25,412,0,0,48,0,41,0,485,40,0,42,419,0
18000,60,33,43,411,42,41,10,412,712,43,42,424,44,410,1057,41,0,41,420,0
50000,60,32,43,410,42,40,25,412,0,0,49,0,44,0,485,41,0,41,414,0
10000,12,45,43,419,42,44,10,412,0,0,42,0,42,0,1311,40,0,40,419,0
20000,24,31,43,417,42,40,25,411,167,43,42,422,42,417,224,41,0,43,419,0
12000,36,24,43,413,41,40,10,411,0,0,42,0,42,0,471,41,0,41,412,0
50000,48,33,43,414,42,40,25,410,0,0,45,0,44,0,1311,41,0,41,414,0
10000,36,62,41,412,44,43,10,412,652,43,46,412,44,418,1127,41,0,40,413,0
30000,60,58,43,418,43,42,25,412,0,0,42,0,44,0,542,41,0,40,413,0
15000,60,48,41,419,42,42,25,452,173,43,42,424,42,417,1063,41,0,40,419,1
15000,60,23,42,411,41,40,10,410,615,43,44,411,41,414,603,40,0,40,412,0
20000,48,27,41,413,42,41,10,446,0,0,41,0,41,0,1193,41,0,40,416,0
5000,6,29,43,410,42,42,10,410,624,43,42,421,44,421,1218,40,0,40,419,0
50000,36,27,43,411,41,40,10,410,684,46,42,416,43,413,502,41,0,40,419,0
24000,24,52,41,419,43,45,25,412,410,46,48,422,44,419,1409,40,0,40,415,0
12000,12,53,41,419,42,41,25,420,467,46,42,424,46,415,1281,41,0,40,417,0
25000,36,35,41,415,42,42,10,404,280,46,42,418,44,415,505,40,0,40,411,1
50000,60,46,41,418,41,43,1,404,123,47,42,422,44,422,594,41,0,40,412,0
50000,60,31,43,416,42,40,25,412,0,0,42,0,47,0,1472,40,0,40,415,0
15000,12,52,41,415,43,43,1,412,610,47,42,418,44,422,1472,40,0,40,410,0
15000,12,57,41,415,43,43,1,412,610,47,42,418,44,421,1472,40,0,40,410,0
15000,36,68,43,418,43,42,25,414,348,46,46,418,42,417,1472,40,0,40,415,0
50000,60,52,41,410,43,42,10,420,473,46,47,417,44,419,1212,40,0,40,419,0
25000,36,27,41,413,42,41,10,446,527,46,41,418,41,412,1193,41,0,40,416,0
25000,60,25,42,411,41,40,10,412,540,43,41,414,42,418,137,41,0,41,419,0
8000,11,39,42,414,43,42,25,412,729,45,42,415,44,421,1292,41,0,41,412,0
15000,36,30,43,417,42,41,10,410,0,0,42,0,44,0,471,40,0,40,419,0
20000,24,35,42,414,41,40,25,410,0,0,42,0,42,0,450,40,0,40,419,0
6000,6,39,43,419,42,42,10,411,0,0,42,0,41,0,1326,40,0,40,413,0
20000,60,43,41,419,42,44,10,412,732,45,42,424,42,422,1192,40,0,40,414,0
50000,60,30,41,417,42,46,10,412,695,41,42,425,44,419,610,40,0,40,412,0
40000,60,53,41,419,42,40,10,412,0,0,42,0,42,0,44,41,0,40,412,0
50000,12,51,43,418,43,42,10,414,363,47,49,425,45,419,1097,40,0,40,414,0
20000,60,34,42,412,41,40,10,412,675,43,42,427,44,419,672,41,0,41,412,0
50000,60,31,43,411,41,40,10,410,0,0,42,0,44,0,485,40,0,40,417,0
40000,48,44,43,411,42,44,1,409,1,42,47,418,42,418,594,41,0,40,419,0
50000,60,41,41,416,42,43,25,414,362,46,42,428,46,422,447,40,0,40,411,0
50000,60,30,41,417,42,46,10,412,695,41,42,425,44,419,610,40,0,40,412,1
20000,36,32,42,413,41,40,25,411,65,43,42,415,47,414,594,40,0,40,412,0
50000,12,37,43,414,42,44,25,420,539,46,42,428,42,420,292,41,0,40,415,0
30000,60,35,43,414,42,42,10,412,0,0,42,0,44,0,1344,41,0,40,412,0
50000,60,26,41,418,42,40,10,410,0,0,42,0,44,0,860,40,0,40,419,0
25000,24,35,43,414,41,40,25,411,44,46,42,414,42,414,434,40,0,40,418,0
50000,60,37,41,419,42,43,25,412,758,45,42,428,42,422,471,41,0,43,415,0
50000,60,37,41,419,42,43,25,412,758,45,42,428,44,422,471,41,0,40,411,0
15000,60,46,41,419,41,40,10,412,522,46,42,417,42,422,471,41,0,40,416,0
35000,12,32,42,412,43,40,10,410,0,0,45,0,41,0,308,40,0,41,415,0
15000,36,58,43,413,42,42,25,410,784,42,42,419,42,419,594,41,0,40,413,1
20000,24,39,43,419,41,40,1,413,0,0,42,0,41,0,386,40,0,40,410,0
50000,60,33,41,415,42,42,25,412,0,0,42,0,47,0,1308,41,0,40,412,0
50000,12,28,42,414,41,40,10,410,0,0,48,0,47,0,466,40,0,40,417,0
50000,36,28,42,414,41,40,10,412,0,0,48,0,46,0,466,40,0,40,417,0
50000,60,54,41,416,42,42,25,404,0,0,42,0,44,0,269,41,0,40,418,0
50000,60,28,42,413,41,40,1,417,644,45,42,428,44,415,485,40,0,40,414,0
10000,24,29,43,411,43,41,10,412,0,0,42,0,42,0,153,41,0,40,412,0
20000,60,28,42,414,41,40,10,410,0,0,48,0,47,0,466,40,0,40,417,0
10000,24,27,42,412,41,40,10,411,59,42,42,414,44,414,734,40,0,40,412,0
50000,60,28,43,414,42,40,25,412,0,0,48,0,46,0,1344,41,0,40,414,0
50000,60,29,43,415,42,40,25,412,0,0,42,0,47,0,1344,40,0,40,414,0
7000,11,29,43,418,42,41,10,431,0,0,42,0,43,0,471,41,0,40,416,0
50000,60,47,41,416,42,43,10,411,187,42,42,421,42,418,417,40,0,40,411,0
10000,60,48,43,411,43,40,10,412,628,42,42,412,41,412,434,40,0,41,412,0
40000,60,29,43,417,42,41,10,410,985,44,42,413,41,422,1297,41,0,40,419,0
7000,11,46,41,418,43,42,10,411,44,42,42,412,42,420,434,41,0,40,412,0
35000,48,60,41,414,43,42,10,404,136,46,42,416,44,418,1178,40,0,40,411,0
5000,10,26,42,412,41,40,10,412,0,0,42,0,44,0,1284,40,0,40,412,0
20000,12,30,42,416,41,40,1,412,692,42,42,410,41,422,224,41,0,40,413,0
20000,24,52,41,419,42,43,10,410,702,43,42,427,46,417,946,40,0,40,411,0
50000,60,43,43,412,42,43,25,404,0,0,41,0,46,0,1281,40,0,40,414,0
10000,60,29,43,412,42,41,10,412,0,0,42,0,41,0,50,40,0,40,412,0
20000,36,28,43,411,41,43,10,420,439,42,42,418,41,414,222,40,0,40,413,0
7000,11,23,42,410,41,40,10,410,0,0,41,0,42,0,485,40,0,40,412,1
50000,60,30,42,414,41,40,10,412,0,0,48,0,41,0,466,40,0,40,419,0
25000,24,37,41,417,42,43,10,420,443,46,42,428,46,419,722,41,0,40,419,0
50000,60,39,42,411,42,40,25,411,2,46,42,426,44,418,388,40,0,40,414,0
30000,48,32,43,418,41,40,10,412,0,0,41,0,42,0,485,40,0,40,412,0
20000,36,50,43,419,42,42,25,411,0,0,45,0,42,0,312,40,0,41,415,0
10000,12,47,41,419,42,44,25,420,0,0,45,0,46,0,1180,40,0,42,412,0
40000,60,31,43,411,41,42,25,404,0,0,42,0,42,0,312,40,0,40,414,0
50000,60,37,41,415,43,43,10,404,132,43,42,416,42,421,1218,41,0,40,412,0
36000,48,64,41,411,44,41,25,431,0,0,41,0,42,0,722,40,0,40,415,0
50000,24,36,43,418,42,42,25,410,855,46,49,428,41,417,1405,41,0,42,415,0
11000,48,32,43,413,41,40,10,412,638,43,42,415,44,422,1218,40,0,40,412,0
10000,60,43,41,414,42,43,25,410,790,43,42,427,42,422,1063,41,0,40,419,0
7000,11,47,43,412,43,43,10,411,8,46,41,417,47,420,1472,41,0,40,416,0
10000,36,38,43,419,43,41,10,410,1,43,42,417,44,420,1057,41,0,40,414,0
20000,60,35,43,419,42,41,10,410,915,46,42,423,44,422,594,40,0,40,412,1
50000,60,31,43,416,42,40,25,412,0,0,42,0,47,0,1472,40,0,40,415,0
10000,24,41,41,415,42,42,25,404,0,0,42,0,44,0,690,41,0,40,412,1
30000,60,24,42,411,41,40,25,412,663,41,42,413,41,414,269,40,0,40,419,0
35000,60,48,43,419,42,42,25,404,284,43,42,428,44,414,471,41,0,40,420,1
20000,24,75,41,415,42,44,25,413,0,0,42,0,47,0,1218,40,0,40,419,0
10000,24,41,41,419,43,44,1,404,130,46,42,421,42,414,471,41,0,40,412,1
5000,11,27,43,417,41,40,25,412,747,46,45,414,41,418,417,41,0,43,415,0
50000,60,34,43,417,43,44,25,412,0,0,42,0,42,0,471,41,0,42,412,0
50000,60,39,41,412,42,42,25,412,0,0,45,0,42,0,42,40,0,40,415,0
10000,36,54,41,411,43,43,10,410,0,0,49,0,44,0,1311,40,0,40,412,0
45000,36,30,43,416,41,40,10,412,772,44,42,415,44,418,1472,41,0,40,412,0
50000,60,26,42,411,41,40,25,420,426,42,48,414,46,411,153,40,0,40,415,0
